competition,date,match,team,pos,pos_role,player,rater,is_human,original_rating,goals,assists,shots_ontarget,shots_offtarget,shotsblocked,chances2score,drib_success,drib_unsuccess,keypasses,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,wasfouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,ycards,rcards,dangmistakes,countattack,offsides,goals_ag_otb,goals_ag_itb,saves_itb,saves_otb,saved_pen,missed_penalties,owngoals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness2goals,win,lost,is_home_team,minutesPlayed,game_duration
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,MF,MC,Marvin Bakalorz,Kicker,1,3,0,0,0,0,0,0,2,0,0,27,11,2,0,0,1,1,3,4,3,1,4,4,4,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.184001685,0.754464286,0.226666667,0.896911941,0.058823529,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,FW,FW,Niclas Fullkrug,Bild,1,2,1,1,2,1,0,3,1,2,1,40,17,6,2,0,1,1,5,2,2,4,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.285714286,0.128820476,0.754464286,0.32,0.809872268,0.105263158,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,FW,FW,Niclas Fullkrug,WhoScored,0,8.74,1,1,2,1,0,3,1,2,1,40,17,6,2,0,1,1,5,2,2,4,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.285714286,0.128820476,0.754464286,0.32,0.809872268,0.105263158,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,FW,FW,Niclas Fullkrug,Kicker,1,2,1,1,2,1,0,3,1,2,1,40,17,6,2,0,1,1,5,2,2,4,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.285714286,0.128820476,0.754464286,0.32,0.809872268,0.105263158,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,DF,DR,Oliver Sorg,Bild,1,2,0,0,0,0,0,0,0,0,0,44,17,5,0,0,6,4,4,3,1,2,9,1,1,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.14294869,0.574829932,0.226666667,0.511103996,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,DF,DR,Oliver Sorg,WhoScored,0,6.97,0,0,0,0,0,0,0,0,0,44,17,5,0,0,6,4,4,3,1,2,9,1,1,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.14294869,0.574829932,0.226666667,0.511103996,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,DF,DR,Oliver Sorg,Kicker,1,3,0,0,0,0,0,0,0,0,0,44,17,5,0,0,6,4,4,3,1,2,9,1,1,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.14294869,0.574829932,0.226666667,0.511103996,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,GK,GK,Philipp Tschauner,Bild,1,3,0,0,0,0,0,0,0,0,0,28,16,6,0,0,14,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.164261825,0.548701299,0.293333333,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,GK,GK,Philipp Tschauner,WhoScored,0,6.17,0,0,0,0,0,0,0,0,0,28,16,6,0,0,14,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.164261825,0.548701299,0.293333333,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,GK,GK,Philipp Tschauner,Kicker,1,3,0,0,0,0,0,0,0,0,0,28,16,6,0,0,14,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.164261825,0.548701299,0.293333333,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,DF,DC,Timo Hubers,WhoScored,0,8.17,0,1,0,0,0,0,2,0,1,59,24,11,0,0,4,6,7,3,4,1,12,2,2,4,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.296212795,0.603571429,0.306666667,0.919554034,0.066666667,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,DF,DC,Timo Hubers,Kicker,1,2.5,0,1,0,0,0,0,2,0,1,59,24,11,0,0,4,6,7,3,4,1,12,2,2,4,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.296212795,0.603571429,0.306666667,0.919554034,0.066666667,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,Sub,Sub,Waldemar Anton,WhoScored,0,6.16,0,0,0,0,0,0,0,0,0,10,5,2,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.266660944,0.574829932,0.04,0,0,1,0,1,10,90
Bundesliga 2017-18,05/05/2018,"Hannover 96 - Hertha Berlin, 3 - 1",Hannover 96,Sub,Sub,Noah Joel Sarenren Bazee,WhoScored,0,6.22,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.05661385,0.50297619,0.026666667,0,0,1,0,1,4,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,ML,Erik Thommy,Bild,1,2,0,0,0,3,0,1,2,2,1,37,13,3,0,1,2,0,6,6,1,0,11,0,1,0,1,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1.266666667,0.246360212,0.725925926,0.352941176,1.747112647,0.0625,1,0,1,76,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,ML,Erik Thommy,WhoScored,0,7.67,0,0,0,3,0,1,2,2,1,37,13,3,0,1,2,0,6,6,1,0,11,0,1,0,1,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1.266666667,0.246360212,0.725925926,0.352941176,1.747112647,0.0625,1,0,1,76,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,ML,Erik Thommy,Kicker,1,3.5,0,0,0,3,0,1,2,2,1,37,13,3,0,1,2,0,6,6,1,0,11,0,1,0,1,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1.266666667,0.246360212,0.725925926,0.352941176,1.747112647,0.0625,1,0,1,76,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,MR,Christian Gentner,Bild,1,2,0,1,0,0,0,0,0,0,0,39,15,6,2,0,1,2,2,9,0,0,12,3,0,4,1,4,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0.269668478,0.687719298,0.37254902,1.414261716,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,MR,Christian Gentner,WhoScored,0,7.49,0,1,0,0,0,0,0,0,0,39,15,6,2,0,1,2,2,9,0,0,12,3,0,4,1,4,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0.269668478,0.687719298,0.37254902,1.414261716,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,MR,Christian Gentner,Kicker,1,3.5,0,1,0,0,0,0,0,0,0,39,15,6,2,0,1,2,2,9,0,0,12,3,0,4,1,4,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0.269668478,0.687719298,0.37254902,1.414261716,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,DF,DC,Holger Badstuber,Bild,1,4,0,0,0,0,0,0,0,0,0,24,16,3,0,0,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0.08549014,0.544444444,0.215686275,1.167126267,0,1,0,1,46,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,DF,DC,Holger Badstuber,WhoScored,0,6.39,0,0,0,0,0,0,0,0,0,24,16,3,0,0,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0.08549014,0.544444444,0.215686275,1.167126267,0,1,0,1,46,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,DF,DC,Holger Badstuber,Kicker,1,4,0,0,0,0,0,0,0,0,0,24,16,3,0,0,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0.08549014,0.544444444,0.215686275,1.167126267,0,1,0,1,46,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,FW,FW,Mario Gomez,Bild,1,1,2,0,2,0,0,0,0,0,0,38,15,5,1,0,1,3,5,7,2,4,14,2,3,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1.2,0.38093521,0.687719298,0.411764706,0.899858077,0.052631579,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,FW,FW,Mario Gomez,WhoScored,0,8.52,2,0,2,0,0,0,0,0,0,38,15,5,1,0,1,3,5,7,2,4,14,2,3,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1.2,0.38093521,0.687719298,0.411764706,0.899858077,0.052631579,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,FW,FW,Mario Gomez,Kicker,1,1.5,2,0,2,0,0,0,0,0,0,38,15,5,1,0,1,3,5,7,2,4,14,2,3,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1.2,0.38093521,0.687719298,0.411764706,0.899858077,0.052631579,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,FW,FW,Daniel Ginczek,Bild,1,4,0,0,0,0,0,1,0,0,0,19,9,1,0,1,0,0,0,4,3,2,7,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.866666667,0.101441727,0.622222222,0.215686275,0.433860142,0,1,0,1,61,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,FW,FW,Daniel Ginczek,WhoScored,0,6.38,0,0,0,0,0,1,0,0,0,19,9,1,0,1,0,0,0,4,3,2,7,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.866666667,0.101441727,0.622222222,0.215686275,0.433860142,0,1,0,1,61,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,FW,FW,Daniel Ginczek,Kicker,1,4.5,0,0,0,0,0,1,0,0,0,19,9,1,0,1,0,0,0,4,3,2,7,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.866666667,0.101441727,0.622222222,0.215686275,0.433860142,0,1,0,1,61,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,MC,Santiago Ascacibar,Bild,1,4,0,0,0,0,0,0,1,0,0,33,21,4,0,0,0,1,3,1,0,0,5,2,1,0,1,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1.133333333,0.190684409,0.687719298,0.37254902,0.428957886,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,MC,Santiago Ascacibar,WhoScored,0,5.14,0,0,0,0,0,0,1,0,0,33,21,4,0,0,0,1,3,1,0,0,5,2,1,0,1,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1.133333333,0.190684409,0.687719298,0.37254902,0.428957886,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,MF,MC,Santiago Ascacibar,Kicker,1,4.5,0,0,0,0,0,0,1,0,0,33,21,4,0,0,0,1,3,1,0,0,5,2,1,0,1,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1.133333333,0.190684409,0.687719298,0.37254902,0.428957886,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,GK,GK,Ron-Robert Zieler,Bild,1,2,0,0,0,0,0,0,0,0,0,42,21,4,0,0,12,4,1,0,0,0,4,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0.933333333,0.113088974,0.593939394,0.294117647,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,GK,GK,Ron-Robert Zieler,WhoScored,0,7.86,0,0,0,0,0,0,0,0,0,42,21,4,0,0,12,4,1,0,0,0,4,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0.933333333,0.113088974,0.593939394,0.294117647,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,GK,GK,Ron-Robert Zieler,Kicker,1,2.5,0,0,0,0,0,0,0,0,0,42,21,4,0,0,12,4,1,0,0,0,4,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0.933333333,0.113088974,0.593939394,0.294117647,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,DF,DL,Emiliano Insua,Bild,1,3,0,0,0,0,0,0,1,2,0,52,16,11,0,2,2,5,3,5,1,0,24,0,2,1,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.066666667,0.14417282,0.622222222,0.37254902,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,DF,DL,Emiliano Insua,WhoScored,0,7.72,0,0,0,0,0,0,1,2,0,52,16,11,0,2,2,5,3,5,1,0,24,0,2,1,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.066666667,0.14417282,0.622222222,0.37254902,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,DF,DL,Emiliano Insua,Kicker,1,4,0,0,0,0,0,0,1,2,0,52,16,11,0,2,2,5,3,5,1,0,24,0,2,1,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.066666667,0.14417282,0.622222222,0.37254902,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,Sub,Sub,Marcin Kaminski,WhoScored,0,6.64,0,0,0,0,0,0,0,0,0,16,9,2,0,0,1,2,0,1,2,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.100034879,0.483950617,0.117647059,0,0,1,0,1,44,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,Sub,Sub,Marcin Kaminski,Kicker,1,3.5,0,0,0,0,0,0,0,0,0,16,9,2,0,0,1,2,0,1,2,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.100034879,0.483950617,0.117647059,0,0,1,0,1,44,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,Sub,Sub,Anastasios Donis,WhoScored,0,7.1,0,0,0,0,0,0,3,1,0,20,3,1,1,0,0,1,6,5,0,1,8,1,0,2,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.266666667,0.040406101,0.483950617,0.078431373,0,0,1,0,1,29,90
Bundesliga 2017-18,05/05/2018,"VfB Stuttgart - Hoffenheim, 2 - 0",VfB Stuttgart,Sub,Sub,Orel Mangala,WhoScored,0,6.04,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.421505376,0.019607843,0,0,1,0,1,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FW,Robert Lewandowski,WhoScored,0,7.41,1,0,4,3,0,6,0,1,0,33,16,2,0,1,1,0,3,1,3,1,7,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1.266666667,0.121249478,0.751111111,0.297619048,2.249645193,0.058823529,1,0,0,77,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FW,Robert Lewandowski,Bild,1,6,1,0,4,3,0,6,0,1,0,33,16,2,0,1,1,0,3,1,3,1,7,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1.266666667,0.121249478,0.751111111,0.297619048,2.249645193,0.058823529,1,0,0,77,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FW,Robert Lewandowski,Kicker,1,3,1,0,4,3,0,6,0,1,0,33,16,2,0,1,1,0,3,1,3,1,7,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1.266666667,0.121249478,0.751111111,0.297619048,2.249645193,0.058823529,1,0,0,77,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,DF,DC,Niklas Sule,WhoScored,0,6.62,0,0,1,0,0,1,0,0,0,74,49,7,0,0,4,5,4,4,4,1,10,2,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.104364323,0.704166667,0.523809524,1.58048349,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,DF,DC,Niklas Sule,Bild,1,4,0,0,1,0,0,1,0,0,0,74,49,7,0,0,4,5,4,4,4,1,10,2,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.104364323,0.704166667,0.523809524,1.58048349,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,DF,DC,Niklas Sule,Kicker,1,4,0,0,1,0,0,1,0,0,0,74,49,7,0,0,4,5,4,4,4,1,10,2,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.104364323,0.704166667,0.523809524,1.58048349,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FWR,Thomas Muller,WhoScored,0,8.39,0,2,1,0,0,2,0,0,2,61,36,4,5,3,3,1,6,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4,0.103272237,0.704166667,0.452380952,1.151594804,0.066666667,1,0,0,74,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FWR,Thomas Muller,Bild,1,2,0,2,1,0,0,2,0,0,2,61,36,4,5,3,3,1,6,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4,0.103272237,0.704166667,0.452380952,1.151594804,0.066666667,1,0,0,74,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FWR,Thomas Muller,Kicker,1,2.5,0,2,1,0,0,2,0,0,2,61,36,4,5,3,3,1,6,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4,0.103272237,0.704166667,0.452380952,1.151594804,0.066666667,1,0,0,74,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FWL,Franck Evina,WhoScored,0,5.99,0,0,0,1,1,1,1,1,0,13,3,3,0,0,0,0,2,3,1,0,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.033531165,0.536507937,0.083333333,0.710653602,0,1,0,0,46,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FWL,Franck Evina,Bild,1,4,0,0,0,1,1,1,1,1,0,13,3,3,0,0,0,0,2,3,1,0,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.033531165,0.536507937,0.083333333,0.710653602,0,1,0,0,46,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,FW,FWL,Franck Evina,Kicker,1,4,0,0,0,1,1,1,1,1,0,13,3,3,0,0,0,0,2,3,1,0,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.033531165,0.536507937,0.083333333,0.710653602,0,1,0,0,46,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,GK,GK,Sven Ulreich,WhoScored,0,6.81,0,0,0,0,0,0,0,0,0,22,15,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.933333333,0,0.563333333,0.25,0,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,GK,GK,Sven Ulreich,Bild,1,2,0,0,0,0,0,0,0,0,0,22,15,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.933333333,0,0.563333333,0.25,0,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,GK,GK,Sven Ulreich,Kicker,1,2,0,0,0,0,0,0,0,0,0,22,15,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.933333333,0,0.563333333,0.25,0,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"FC Koln - Bayern Munich, 1 - 3",Bayern Munich,Sub,Sub,Sandro Wagner,WhoScored,0,6.15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.066666667,0,0.466666667,0.011904762,0,0,1,0,0,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,FW,FW,Max Kruse,Bild,1,4,0,0,0,0,0,0,0,2,0,34,16,10,2,1,2,3,3,6,1,2,14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.238179306,0.65158371,0.305555556,0.467234003,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,FW,FW,Max Kruse,Kicker,1,4.5,0,0,0,0,0,0,0,2,0,34,16,10,2,1,2,3,3,6,1,2,14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.238179306,0.65158371,0.305555556,0.467234003,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,FW,FW,Max Kruse,WhoScored,0,6.64,0,0,0,0,0,0,0,2,0,34,16,10,2,1,2,3,3,6,1,2,14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.238179306,0.65158371,0.305555556,0.467234003,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,MF,MC,Thomas Delaney,Bild,1,4,0,0,0,0,0,0,1,0,0,44,19,10,0,1,0,2,7,6,2,4,13,4,4,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.307692308,0.205070183,0.791208791,0.333333333,0.365408568,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,MF,MC,Thomas Delaney,Kicker,1,4,0,0,0,0,0,0,1,0,0,44,19,10,0,1,0,2,7,6,2,4,13,4,4,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.307692308,0.205070183,0.791208791,0.333333333,0.365408568,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,MF,MC,Thomas Delaney,WhoScored,0,6.9,0,0,0,0,0,0,1,0,0,44,19,10,0,1,0,2,7,6,2,4,13,4,4,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.307692308,0.205070183,0.791208791,0.333333333,0.365408568,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,FW,FWR,Maximilian Eggestein,Bild,1,4,0,0,0,1,0,1,1,0,0,33,12,4,0,2,1,1,5,3,2,2,8,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.314178669,0.692307692,0.25,0.305525155,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,FW,FWR,Maximilian Eggestein,Kicker,1,4,0,0,0,1,0,1,1,0,0,33,12,4,0,2,1,1,5,3,2,2,8,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.314178669,0.692307692,0.25,0.305525155,0,0,0,1,90,90
Bundesliga 2017-18,05/05/2018,"Werder Bremen - Bayer Leverkusen, 0 - 0",Werder Bremen,FW,FWR,Maximilian Eggestein,WhoScored,0,6.5,0,0,0,1,0,1,1,0,0,33,12,4,0,2,1,1,5,3,2,2,8,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.314178669,0.692307692,0.25,0.305525155,0,0,0,1,90,90
